node,taxon,species,random,block_id,iteration,density,acc_ls,total_density,density_ratio,multi_sp,para
wnt,Vertebrate,HIPCO,random,23,3,0.00015316672197687183,"HIPCO_XP_019722075.1,HIPCO_XP_019722077.1,HIPCO_XP_019721874.1",4.2883822974444644e-05,3.571666688115634,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,3,1.851200503526537e-05,"HIPCO_XP_019724080.1,HIPCO_XP_019723995.1,HIPCO_XP_019723997.1,HIPCO_XP_019724067.1,HIPCO_XP_019723961.1,HIPCO_XP_019724102.1,HIPCO_XP_019724104.1",4.2883822974444644e-05,0.43167804899990037,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,4,0.0002600780234070221,"HIPCO_XP_019726773.1,HIPCO_XP_019726840.1,HIPCO_XP_019726172.1",4.2883822974444644e-05,6.064711711033971,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,4,6.763878633471054e-05,"HIPCO_XP_019731126.1,HIPCO_XP_019731133.1,HIPCO_XP_019731099.1,HIPCO_XP_019731101.1,HIPCO_XP_019731106.1,HIPCO_XP_019731118.1,HIPCO_XP_019731121.1",4.2883822974444644e-05,1.5772564487783165,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,5,5.308193727838291e-05,"HIPCO_XP_019751546.1,HIPCO_XP_019751551.1,HIPCO_XP_019751503.1",4.2883822974444644e-05,1.2378079563945485,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,5,0.0001722504521574369,"HIPCO_XP_019726810.1,HIPCO_XP_019726796.1,HIPCO_XP_019726801.1,HIPCO_XP_019726865.1,HIPCO_XP_019726872.1,HIPCO_XP_019726869.1,HIPCO_XP_019726866.1",4.2883822974444644e-05,4.0166766908837515,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,6,9.074135688575663e-05,"HIPCO_XP_019752686.1,HIPCO_XP_019752467.1,HIPCO_XP_019752479.1",4.2883822974444644e-05,2.1159810528047203,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,6,7.974481658692185e-05,"HIPCO_XP_019718755.1,HIPCO_XP_019718773.1,HIPCO_XP_019718776.1,HIPCO_XP_019718785.1,HIPCO_XP_019718777.1,HIPCO_XP_019718774.1,HIPCO_XP_019718772.1",4.2883822974444644e-05,1.8595547471232552,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,7,0.00019935541748347012,"HIPCO_XP_019741251.1,HIPCO_XP_019741158.1,HIPCO_XP_019741162.1",4.2883822974444644e-05,4.64873240434441,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,7,0.0001278568003835704,"HIPCO_XP_019727474.1,HIPCO_XP_019727490.1,HIPCO_XP_019727501.1,HIPCO_XP_019727477.1,HIPCO_XP_019727478.1,HIPCO_XP_019727499.1,HIPCO_XP_019727500.1",4.2883822974444644e-05,2.9814692701199452,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,8,2.414467489195258e-05,"HIPCO_XP_019728821.1,HIPCO_XP_019728823.1,HIPCO_XP_019728814.1",4.2883822974444644e-05,0.5630252439559992,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,8,5.170606512143874e-05,"HIPCO_XP_019715407.1,HIPCO_XP_019715363.1,HIPCO_XP_019715359.1,HIPCO_XP_019715366.1,HIPCO_XP_019715360.1,HIPCO_XP_019715442.1,HIPCO_XP_019715457.1",4.2883822974444644e-05,1.2057242459995101,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,9,0.00019889414853415012,"HIPCO_XP_019745789.1,HIPCO_XP_019745838.1,HIPCO_XP_019745839.1",4.2883822974444644e-05,4.637976158344727,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,9,0.00011487504148265387,"HIPCO_XP_019724974.1,HIPCO_XP_019724975.1,HIPCO_XP_019724976.1,HIPCO_XP_019725017.1,HIPCO_XP_019724992.1,HIPCO_XP_019724991.1,HIPCO_XP_019724997.1",4.2883822974444644e-05,2.6787500160867252,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,10,0.00010220768601798856,"HIPCO_XP_019723708.1,HIPCO_XP_019723678.1,HIPCO_XP_019723677.1",4.2883822974444644e-05,2.3833622780995114,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,10,0.00013191393934597069,"HIPCO_XP_019721171.1,HIPCO_XP_019721175.1,HIPCO_XP_019721256.1,HIPCO_XP_019721263.1,HIPCO_XP_019721298.1,HIPCO_XP_019721188.1,HIPCO_XP_019721189.1",4.2883822974444644e-05,3.076076949216513,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,11,9.826078412105728e-05,"HIPCO_XP_019747789.1,HIPCO_XP_019747790.1,HIPCO_XP_019747812.1",4.2883822974444644e-05,2.2913251969073025,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,11,6.70924802748108e-05,"HIPCO_XP_019752678.1,HIPCO_XP_019752065.1,HIPCO_XP_019752847.1,HIPCO_XP_019752838.1,HIPCO_XP_019752746.1,HIPCO_XP_019752716.1,HIPCO_XP_019752040.1",4.2883822974444644e-05,1.564517237998874,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,12,3.253241622902821e-05,"HIPCO_XP_019751246.1,HIPCO_XP_019751231.1,HIPCO_XP_019751198.1",4.2883822974444644e-05,0.7586174452873512,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,12,4.4874799309925307e-05,"HIPCO_XP_019722791.1,HIPCO_XP_019722841.1,HIPCO_XP_019722834.1,HIPCO_XP_019722832.1,HIPCO_XP_019722922.1,HIPCO_XP_019722761.1,HIPCO_XP_019722769.1",4.2883822974444644e-05,1.0464272118805062,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,13,0.00010675092873307998,"HIPCO_XP_019748224.1,HIPCO_XP_019748225.1,HIPCO_XP_019748226.1",4.2883822974444644e-05,2.4893053214191063,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,13,5.697259048671684e-05,"HIPCO_XP_019735062.1,HIPCO_XP_019735118.1,HIPCO_XP_019734932.1,HIPCO_XP_019734934.1,HIPCO_XP_019734936.1,HIPCO_XP_019734942.1,HIPCO_XP_019735083.1",4.2883822974444644e-05,1.328533384737363,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,14,0.00013824566254233773,"HIPCO_XP_019723110.1,HIPCO_XP_019723124.1,HIPCO_XP_019723143.1",4.2883822974444644e-05,3.2237252407445385,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,14,7.511078841290905e-05,"HIPCO_XP_019725773.1,HIPCO_XP_019725781.1,HIPCO_XP_019725834.1,HIPCO_XP_019725693.1,HIPCO_XP_019725767.1,HIPCO_XP_019725749.1,HIPCO_XP_019725745.1",4.2883822974444644e-05,1.7514946943435783,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,15,7.431297653196201e-05,"HIPCO_XP_019742004.1,HIPCO_XP_019742019.1,HIPCO_XP_019742377.1",4.2883822974444644e-05,1.7328906654671774,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,15,4.4723469199505805e-05,"HIPCO_XP_019724807.1,HIPCO_XP_019724820.1,HIPCO_XP_019724810.1,HIPCO_XP_019724809.1,HIPCO_XP_019724817.1,HIPCO_XP_019724814.1,HIPCO_XP_019724819.1",4.2883822974444644e-05,1.0428983728003318,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,16,2.8893939977655353e-05,"HIPCO_XP_019714039.1,HIPCO_XP_019714042.1,HIPCO_XP_019714011.1",4.2883822974444644e-05,0.6737724851367344,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,16,6.967272819401955e-05,"HIPCO_XP_019752286.1,HIPCO_XP_019752287.1,HIPCO_XP_019752290.1,HIPCO_XP_019752832.1,HIPCO_XP_019752012.1,HIPCO_XP_019752403.1,HIPCO_XP_019752405.1",4.2883822974444644e-05,1.624685565826045,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,17,0.0002545338848234171,"HIPCO_XP_019752836.1,HIPCO_XP_019752354.1,HIPCO_XP_019752348.1",4.2883822974444644e-05,5.935428960591949,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,17,6.328379618398709e-05,"HIPCO_XP_019732295.1,HIPCO_XP_019732075.1,HIPCO_XP_019732083.1,HIPCO_XP_019732076.1,HIPCO_XP_019732262.1,HIPCO_XP_019732146.1,HIPCO_XP_019732140.1",4.2883822974444644e-05,1.4757032324683181,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,18,0.0001422137947380896,"HIPCO_XP_019745413.1,HIPCO_XP_019745419.1,HIPCO_XP_019745433.1",4.2883822974444644e-05,3.316257387379799,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,18,7.56372437788367e-05,"HIPCO_XP_019712143.1,HIPCO_XP_019712169.1,HIPCO_XP_019712159.1,HIPCO_XP_019712166.1,HIPCO_XP_019712134.1,HIPCO_XP_019712129.1,HIPCO_XP_019712146.1",4.2883822974444644e-05,1.7637710104323137,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,19,8.61573808156232e-05,"HIPCO_XP_019728780.1,HIPCO_XP_019728784.1,HIPCO_XP_019728776.1",4.2883822974444644e-05,2.0090881558522935,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,19,6.857433948216578e-05,"HIPCO_XP_019742770.1,HIPCO_XP_019742766.1,HIPCO_XP_019742746.1,HIPCO_XP_019742763.1,HIPCO_XP_019742744.1,HIPCO_XP_019742743.1,HIPCO_XP_019742745.1",4.2883822974444644e-05,1.5990724409768842,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,20,8.956828088612886e-05,"HIPCO_XP_019747652.1,HIPCO_XP_019747642.1,HIPCO_XP_019747661.1",4.2883822974444644e-05,2.088626308794914,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,20,3.323847583690647e-05,"HIPCO_XP_019749501.1,HIPCO_XP_019749493.1,HIPCO_XP_019749468.1,HIPCO_XP_019749831.1,HIPCO_XP_019749676.1,HIPCO_XP_019749826.1,HIPCO_XP_019749817.1",4.2883822974444644e-05,0.7750819197419494,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,21,0.00020139634801288937,"HIPCO_XP_019739135.1,HIPCO_XP_019739150.1,HIPCO_XP_019738997.1",4.2883822974444644e-05,4.696324488908221,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,21,9.225432672792354e-05,"HIPCO_XP_019715670.1,HIPCO_XP_019715677.1,HIPCO_XP_019715503.1,HIPCO_XP_019715485.1,HIPCO_XP_019715904.1,HIPCO_XP_019715851.1,HIPCO_XP_019715875.1",4.2883822974444644e-05,2.151261718968008,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,22,4.4948533928651696e-05,"HIPCO_XP_019719792.1,HIPCO_XP_019719746.1,HIPCO_XP_019719758.1",4.2883822974444644e-05,1.0481466159264172,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,22,0.00012193063085032546,"HIPCO_XP_019713780.1,HIPCO_XP_019713821.1,HIPCO_XP_019713824.1,HIPCO_XP_019713783.1,HIPCO_XP_019713789.1,HIPCO_XP_019713825.1,HIPCO_XP_019713781.1",4.2883822974444644e-05,2.8432780100548976,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,23,0.00010652274260554629,"HIPCO_XP_019746346.1,HIPCO_XP_019747169.1,HIPCO_XP_019747167.1",4.2883822974444644e-05,2.4839842909767023,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,23,3.106998825554444e-05,"HIPCO_XP_019748732.1,HIPCO_XP_019748714.1,HIPCO_XP_019748682.1,HIPCO_XP_019748713.1,HIPCO_XP_019748726.1,HIPCO_XP_019748731.1,HIPCO_XP_019748730.1",4.2883822974444644e-05,0.7245153556869145,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,24,7.84793834659635e-05,"HIPCO_XP_019723619.1,HIPCO_XP_019723602.1,HIPCO_XP_019723634.1",4.2883822974444644e-05,1.8300463443460016,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,24,2.3167946373926792e-05,"HIPCO_XP_019748625.1,HIPCO_XP_019748648.1,HIPCO_XP_019748666.1,HIPCO_XP_019748674.1,HIPCO_XP_019748551.1,HIPCO_XP_019748552.1,HIPCO_XP_019748548.1",4.2883822974444644e-05,0.5402490908455865,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,25,7.120732011250757e-05,"HIPCO_XP_019748635.1,HIPCO_XP_019748618.1,HIPCO_XP_019748647.1",4.2883822974444644e-05,1.6604704332200393,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,25,0.00010609829417520365,"HIPCO_XP_019729007.1,HIPCO_XP_019729006.1,HIPCO_XP_019728995.1,HIPCO_XP_019728996.1,HIPCO_XP_019728989.1,HIPCO_XP_019729109.1,HIPCO_XP_019729059.1",4.2883822974444644e-05,2.4740866559035517,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,26,7.325560100115988e-05,"HIPCO_XP_019738034.1,HIPCO_XP_019737968.1,HIPCO_XP_019738018.1",4.2883822974444644e-05,1.7082339194622271,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,26,9.509093070248425e-05,"HIPCO_XP_019740531.1,HIPCO_XP_019740589.1,HIPCO_XP_019740588.1,HIPCO_XP_019740578.1,HIPCO_XP_019740620.1,HIPCO_XP_019740641.1,HIPCO_XP_019740619.1",4.2883822974444644e-05,2.2174079666160105,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,27,3.319502074688797e-05,"HIPCO_XP_019736018.1,HIPCO_XP_019736745.1,HIPCO_XP_019736709.1",4.2883822974444644e-05,0.7740685984705601,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,27,0.00013887683360819372,"HIPCO_XP_019736297.1,HIPCO_XP_019736295.1,HIPCO_XP_019736868.1,HIPCO_XP_019736872.1,HIPCO_XP_019736905.1,HIPCO_XP_019736840.1,HIPCO_XP_019736970.1",4.2883822974444644e-05,3.238443403027601,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,28,8.271640679928864e-05,"HIPCO_XP_019714432.1,HIPCO_XP_019714463.1,HIPCO_XP_019714435.1",4.2883822974444644e-05,1.9288487140845876,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,28,6.155929699282835e-05,"HIPCO_XP_019728254.1,HIPCO_XP_019728300.1,HIPCO_XP_019728388.1,HIPCO_XP_019728849.1,HIPCO_XP_019728903.1,HIPCO_XP_019728783.1,HIPCO_XP_019729385.1",4.2883822974444644e-05,1.4354899522254068,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,29,8.478887569950823e-05,"HIPCO_XP_019743351.1,HIPCO_XP_019743359.1,HIPCO_XP_019743366.1",4.2883822974444644e-05,1.9771762361307124,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,29,2.199416714687265e-05,"HIPCO_XP_019731464.1,HIPCO_XP_019731564.1,HIPCO_XP_019731544.1,HIPCO_XP_019731541.1,HIPCO_XP_019731438.1,HIPCO_XP_019731529.1,HIPCO_XP_019731528.1",4.2883822974444644e-05,0.5128779484044468,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,30,0.0001271197213535708,"HIPCO_XP_019725745.1,HIPCO_XP_019725821.1,HIPCO_XP_019725816.1",4.2883822974444644e-05,2.9642814594520654,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,30,0.00010543438968550428,"HIPCO_XP_019711541.1,HIPCO_XP_019711662.1,HIPCO_XP_019711659.1,HIPCO_XP_019711665.1,HIPCO_XP_019711535.1,HIPCO_XP_019711749.1,HIPCO_XP_019711728.1",4.2883822974444644e-05,2.458605188915522,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,31,3.0188375462888424e-05,"HIPCO_XP_019719442.1,HIPCO_XP_019719166.1,HIPCO_XP_019719302.1",4.2883822974444644e-05,0.7039571887254152,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,31,0.00013700506918755994,"HIPCO_XP_019744574.1,HIPCO_XP_019741952.1,HIPCO_XP_019743866.1,HIPCO_XP_019743878.1,HIPCO_XP_019743561.1,HIPCO_XP_019743592.1,HIPCO_XP_019742134.1",4.2883822974444644e-05,3.194796071917471,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,32,2.4313744559799654e-05,"HIPCO_XP_019750416.1,HIPCO_XP_019750286.1,HIPCO_XP_019750274.1",4.2883822974444644e-05,0.5669677485211315,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,32,3.496238629940622e-05,"HIPCO_XP_019734278.1,HIPCO_XP_019734277.1,HIPCO_XP_019734289.1,HIPCO_XP_019734195.1,HIPCO_XP_019734209.1,HIPCO_XP_019734129.1,HIPCO_XP_019734282.1",4.2883822974444644e-05,0.8152814715292764,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,33,1.8407561826398286e-05,"HIPCO_XP_019733732.1,HIPCO_XP_019733825.1,HIPCO_XP_019733662.1",4.2883822974444644e-05,0.42924255697463665,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,33,6.199339770314461e-05,"HIPCO_XP_019724090.1,HIPCO_XP_019723957.1,HIPCO_XP_019724125.1,HIPCO_XP_019724108.1,HIPCO_XP_019724044.1,HIPCO_XP_019724042.1,HIPCO_XP_019724045.1",4.2883822974444644e-05,1.445612667044348,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,34,6.982947641858581e-05,"HIPCO_XP_019751312.1,HIPCO_XP_019751322.1,HIPCO_XP_019751277.1",4.2883822974444644e-05,1.6283407489159407,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,34,9.98190779212677e-05,"HIPCO_XP_019738375.1,HIPCO_XP_019738376.1,HIPCO_XP_019738357.1,HIPCO_XP_019738399.1,HIPCO_XP_019738360.1,HIPCO_XP_019738370.1,HIPCO_XP_019738385.1",4.2883822974444644e-05,2.3276627641325716,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,35,9.807286814102878e-05,"HIPCO_XP_019726492.1,HIPCO_XP_019726491.1,HIPCO_XP_019726548.1",4.2883822974444644e-05,2.2869432186461647,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,35,9.063918755060687e-06,"HIPCO_XP_019744590.1,HIPCO_XP_019744587.1,HIPCO_XP_019744925.1,HIPCO_XP_019744921.1,HIPCO_XP_019744916.1,HIPCO_XP_019745049.1,HIPCO_XP_019744627.1",4.2883822974444644e-05,0.2113598584823481,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,36,3.418725499133923e-05,"HIPCO_XP_019749503.1,HIPCO_XP_019749841.1,HIPCO_XP_019749609.1",4.2883822974444644e-05,0.7972063267706362,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,36,2.595597290196429e-05,"HIPCO_XP_019724921.1,HIPCO_XP_019724924.1,HIPCO_XP_019724926.1,HIPCO_XP_019724879.1,HIPCO_XP_019724878.1,HIPCO_XP_019724875.1,HIPCO_XP_019724829.1",4.2883822974444644e-05,0.6052625699306704,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,37,0.00018444512757454656,"HIPCO_XP_019716825.1,HIPCO_XP_019716838.1,HIPCO_XP_019716851.1",4.2883822974444644e-05,4.301042089565131,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,37,3.7506865095843434e-05,"HIPCO_XP_019713502.1,HIPCO_XP_019712818.1,HIPCO_XP_019712198.1,HIPCO_XP_019712286.1,HIPCO_XP_019712070.1,HIPCO_XP_019712162.1,HIPCO_XP_019712028.1",4.2883822974444644e-05,0.8746157057451373,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,38,8.357011532675916e-05,"HIPCO_XP_019741530.1,HIPCO_XP_019741379.1,HIPCO_XP_019741443.1",4.2883822974444644e-05,1.9487561866058518,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,38,4.901261852142297e-05,"HIPCO_XP_019751389.1,HIPCO_XP_019751464.1,HIPCO_XP_019752924.1,HIPCO_XP_019752577.1,HIPCO_XP_019752710.1,HIPCO_XP_019752331.1,HIPCO_XP_019752379.1",4.2883822974444644e-05,1.142916258903284,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,39,4.7902224716179316e-05,"HIPCO_XP_019722591.1,HIPCO_XP_019722584.1,HIPCO_XP_019722562.1",4.2883822974444644e-05,1.1170231894839515,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,39,6.584066558927396e-05,"HIPCO_XP_019746951.1,HIPCO_XP_019746983.1,HIPCO_XP_019746948.1,HIPCO_XP_019747026.1,HIPCO_XP_019747033.1,HIPCO_XP_019746961.1,HIPCO_XP_019746227.1",4.2883822974444644e-05,1.5353264010186258,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,40,0.00019692792437967703,"HIPCO_XP_019729733.1,HIPCO_XP_019729732.1,HIPCO_XP_019729660.1",4.2883822974444644e-05,4.592126138031827,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,40,0.00010111479056599004,"HIPCO_XP_019713812.1,HIPCO_XP_019713758.1,HIPCO_XP_019713783.1,HIPCO_XP_019713789.1,HIPCO_XP_019713794.1,HIPCO_XP_019713830.1,HIPCO_XP_019713825.1",4.2883822974444644e-05,2.3578772495690608,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,41,2.2057526027880714e-05,"HIPCO_XP_019725603.1,HIPCO_XP_019725649.1,HIPCO_XP_019725654.1",4.2883822974444644e-05,0.5143554025261519,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,41,5.0703160650659834e-05,"HIPCO_XP_019735724.1,HIPCO_XP_019735688.1,HIPCO_XP_019735899.1,HIPCO_XP_019735897.1,HIPCO_XP_019735822.1,HIPCO_XP_019735821.1,HIPCO_XP_019735900.1",4.2883822974444644e-05,1.1823377006493776,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,42,0.0001518569940992711,"HIPCO_XP_019712642.1,HIPCO_XP_019712666.1,HIPCO_XP_019712667.1",4.2883822974444644e-05,3.5411253840350434,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,42,5.232771101149465e-05,"HIPCO_XP_019742066.1,HIPCO_XP_019742084.1,HIPCO_XP_019742090.1,HIPCO_XP_019742083.1,HIPCO_XP_019742081.1,HIPCO_XP_019742064.1,HIPCO_XP_019742082.1",4.2883822974444644e-05,1.2202202924556846,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,43,0.0002154011847065159,"HIPCO_XP_019752491.1,HIPCO_XP_019752484.1,HIPCO_XP_019752861.1",4.2883822974444644e-05,5.022900706284463,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,43,3.1832940727064365e-05,"HIPCO_XP_019712898.1,HIPCO_XP_019712908.1,HIPCO_XP_019712911.1,HIPCO_XP_019712971.1,HIPCO_XP_019712934.1,HIPCO_XP_019712936.1,HIPCO_XP_019712951.1",4.2883822974444644e-05,0.7423065043905781,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,44,4.749059686182136e-05,"HIPCO_XP_019736068.1,HIPCO_XP_019736062.1,HIPCO_XP_019736061.1",4.2883822974444644e-05,1.107424515069983,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,44,8.264586996048025e-05,"HIPCO_XP_019713867.1,HIPCO_XP_019713887.1,HIPCO_XP_019713853.1,HIPCO_XP_019713869.1,HIPCO_XP_019713851.1,HIPCO_XP_019713863.1,HIPCO_XP_019713857.1",4.2883822974444644e-05,1.9272038784818841,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,45,0.00014533299422301348,"HIPCO_XP_019713857.1,HIPCO_XP_019713847.1,HIPCO_XP_019713837.1",4.2883822974444644e-05,3.3889934278858584,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,45,6.107504290521763e-05,"HIPCO_XP_019733909.1,HIPCO_XP_019733927.1,HIPCO_XP_019733918.1,HIPCO_XP_019733884.1,HIPCO_XP_019733882.1,HIPCO_XP_019733925.1,HIPCO_XP_019733879.1",4.2883822974444644e-05,1.4241977200030305,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,46,3.844143063628256e-05,"HIPCO_XP_019713909.1,HIPCO_XP_019713904.1,HIPCO_XP_019713905.1",4.2883822974444644e-05,0.8964086681168935,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,46,9.404887647765255e-05,"HIPCO_XP_019725349.1,HIPCO_XP_019725344.1,HIPCO_XP_019725362.1,HIPCO_XP_019725379.1,HIPCO_XP_019725354.1,HIPCO_XP_019725352.1,HIPCO_XP_019725380.1",4.2883822974444644e-05,2.193108495333968,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,47,6.838152331240099e-05,"HIPCO_XP_019724161.1,HIPCO_XP_019724133.1,HIPCO_XP_019724177.1",4.2883822974444644e-05,1.5945761960903289,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,47,5.1765528040739474e-05,"HIPCO_XP_019737765.1,HIPCO_XP_019737783.1,HIPCO_XP_019737784.1,HIPCO_XP_019737604.1,HIPCO_XP_019737607.1,HIPCO_XP_019737609.1,HIPCO_XP_019737661.1",4.2883822974444644e-05,1.2071108509049584,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,48,4.29436436250161e-05,"HIPCO_XP_019720718.1,HIPCO_XP_019720723.1,HIPCO_XP_019720593.1",4.2883822974444644e-05,1.0013949467753167,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,48,0.00010589337351851097,"HIPCO_XP_019738872.1,HIPCO_XP_019739141.1,HIPCO_XP_019739149.1,HIPCO_XP_019738956.1,HIPCO_XP_019738964.1,HIPCO_XP_019739172.1,HIPCO_XP_019738869.1",4.2883822974444644e-05,2.469308148707148,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,49,0.0006032575909913533,"HIPCO_XP_019721543.1,HIPCO_XP_019721491.1,HIPCO_XP_019721537.1",4.2883822974444644e-05,14.067253084009021,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,49,3.472900523105641e-05,"HIPCO_XP_019724504.1,HIPCO_XP_019724755.1,HIPCO_XP_019724484.1,HIPCO_XP_019724639.1,HIPCO_XP_019724643.1,HIPCO_XP_019724644.1,HIPCO_XP_019724635.1",4.2883822974444644e-05,0.8098393012151026,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,50,0.00019921310822252104,"HIPCO_XP_019736823.1,HIPCO_XP_019736822.1,HIPCO_XP_019736150.1",4.2883822974444644e-05,4.645413920797972,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,50,6.542361792607131e-05,"HIPCO_XP_019739441.1,HIPCO_XP_019739908.1,HIPCO_XP_019739503.1,HIPCO_XP_019739501.1,HIPCO_XP_019739963.1,HIPCO_XP_019739923.1,HIPCO_XP_019739818.1",4.2883822974444644e-05,1.5256013430765862,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,51,0.00017220002755200442,"HIPCO_XP_019736210.1,HIPCO_XP_019736962.1,HIPCO_XP_019736260.1",4.2883822974444644e-05,4.0155008487611275,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,25,51,4.959948416536468e-05,"HIPCO_XP_019723454.1,HIPCO_XP_019723453.1,HIPCO_XP_019723488.1,HIPCO_XP_019723336.1,HIPCO_XP_019723345.1,HIPCO_XP_019723314.1,HIPCO_XP_019723410.1",4.2883822974444644e-05,1.1566012711814904,WNTblock,not_para
wnt,Vertebrate,HIPCO,random,23,52,4.571585311496394e-05,"HIPCO_XP_019718813.1,HIPCO_XP_019718849.1,HIPCO_XP_019718850.1",4.2883822974444644e-05,1.0660395912511569,WNTblock,not_para
